deflatortype,Deflators,year
AQ 2021,1.06063141,
GU 2021,1.06063141,
MP 2021,1.06063141,
UM 2021,1.06063141,
US 2021,1.06063141,
VI 2021,1.06063141,
BJ 2022,1.060641053,
NG 2006,1.060682519,
CW 2009,1.06070989,
DK 2009,1.06070989,
FO 2009,1.06070989,
GL 2009,1.06070989,
SX 2009,1.06070989,
CW 2022,1.060892937,
DK 2022,1.060892937,
FO 2022,1.060892937,
GL 2022,1.060892937,
SX 2022,1.060892937,
ME 2022,1.060948681,
SE 2007,1.06099623,
BE 2011,1.06103419,
ET 2017,1.061350199,
LR 2023,1.061369093,
SO 2021,1.061470807,
CO 2024,1.061554524,
LC 2021,1.061584516,
LB 2021,1.061661491,
SA 2013,1.061676654,
IN 2010,1.061685702,
RU 2010,1.061808156,
HR 2022,1.061850227,
PW 2021,1.061936427,
MA 2022,1.062374645,
EH 2022,1.062374645,
SE 2010,1.0625541,
SN 2022,1.062615766,
SC 2022,1.062716798,
IE 2022,1.062730822,
CA 2008,1.06293286,
KZ 2022,1.062945493,
TJ 2016,1.062954802,
AX 2022,1.063032184,
FI 2022,1.063032184,
MW 2023,1.063135044,
LK 2014,1.063136471,
GT 2021,1.063146986,
WS 2016,1.063425,
XK 2014,1.063429126,
PT 2022,1.063524058,
YE 2013,1.063545922,
MD 2021,1.063675668,
CY 2009,1.06367906,
GD 2021,1.063760347,
SI 2014,1.06378958,
NI 2011,1.063909249,
AZ 2024,1.063976448,
VU 2022,1.064137464,
AM 2013,1.064140359,
CF 2021,1.064239139,
VC 2021,1.064295731,
PY 2022,1.064354347,
WS 2013,1.064495399,
CZ 2022,1.064537,
IN 2011,1.064633796,
TO 2015,1.064648654,
DE 2014,1.06469238,
CM 2023,1.065254338,
AU 2023,1.065489924,
CX 2023,1.065489924,
CC 2023,1.065489924,
HM 2023,1.065489924,
NF 2023,1.065489924,
DZ 2007,1.065586915,
NR 2023,1.065652925,
SM 2013,1.065724624,
LI 2012,1.06579073,
CH 2012,1.06579073,
RW 2015,1.065850459,
KG 2012,1.065916574,
EU Institutions 2013,1.0661443,
AE 2024,1.066361742,
Total DAC 2011,1.0664899,
IR 2008,1.066564283,
KH 2021,1.066879612,
WS 2022,1.066935746,
MZ 2021,1.067066741,
LU 2022,1.067083597,
EU Institutions 2022,1.067240998,
HK 2021,1.067331165,
SB 2020,1.067437347,
LU 2014,1.06791345,
CI 2023,1.067941112,
DO 2023,1.068010533,
IQ 2008,1.068057226,
MH 2023,1.068070644,
KI 2023,1.068083154,
KR 2022,1.068163202,
AI 2011,1.06819965,
BM 2011,1.06819965,
IO 2011,1.06819965,
KY 2011,1.06819965,
FK 2011,1.06819965,
GI 2011,1.06819965,
GG 2011,1.06819965,
IM 2011,1.06819965,
JE 2011,1.06819965,
MS 2011,1.06819965,
PN 2011,1.06819965,
SH 2011,1.06819965,
GS 2011,1.06819965,
TC 2011,1.06819965,
GB 2011,1.06819965,
VG 2011,1.06819965,
ID 2020,1.068224562,
TG 2008,1.068303776,
AF 2023,1.068351357,
RU 2024,1.068459228,
LA 2021,1.068510565,
NE 2022,1.068660507,
KN 2022,1.068692122,
CM 2013,1.068711086,
CA 2021,1.068873134,
TW 2000,1.068921,
MN 2021,1.068954967,
SM 2023,1.069195268,
ET 2020,1.0692374,
CL 2024,1.069370554,
FJ 2021,1.069408339,
XK 2011,1.069459951,
BZ 2022,1.06948611,
TH 2021,1.06961821,
AT 2022,1.06976645,
BF 2014,1.069779359,
MX 2022,1.069854999,
PH 2015,1.070007245,
LK 2011,1.070100998,
GQ 2007,1.070205528,
KG 2023,1.070291009,
AW 2022,1.070294117,
SM 2007,1.070348573,
CY 2007,1.070401476,
GW 2021,1.070471815,
MW 2024,1.070498106,
VN 2022,1.070533232,
AF 2017,1.070596861,
MV 2021,1.070612131,
MA 2013,1.070648509,
EH 2013,1.070648509,
BT 2024,1.070702197,
BQ 2013,1.07071889,
NL 2013,1.07071889,
CV 2022,1.070837542,
MU 2022,1.071024556,
BI 2020,1.071042712,
PT 2009,1.07106958,
TG 2011,1.071110776,
ZA 2013,1.071194415,
TT 2014,1.071259852,
JM 2021,1.071350147,
AR 2012,1.07172305,
IQ 2023,1.071785058,
TG 2021,1.071893978,
GR 2023,1.071918952,
PR 2024,1.071999638,
TM 2009,1.072038889,
SM 2014,1.072125689,
YE 2015,1.072188059,
RS 2011,1.072229255,
KM 2023,1.072247167,
KM 2008,1.072270458,
EU Institutions 2009,1.07227308,
GN 2022,1.072322559,
AX 2014,1.07249151,
FI 2014,1.07249151,
EE 2021,1.072598766,
BQ 2014,1.07270028,
NL 2014,1.07270028,
NE 2013,1.072786973,
HU 2020,1.072860697,
QA 2007,1.072901341,
BG 2021,1.073304244,
AI 2012,1.07338771,
BM 2012,1.07338771,
IO 2012,1.07338771,
KY 2012,1.07338771,
FK 2012,1.07338771,
GI 2012,1.07338771,
GG 2012,1.07338771,
IM 2012,1.07338771,
JE 2012,1.07338771,
MS 2012,1.07338771,
PN 2012,1.07338771,
SH 2012,1.07338771,
GS 2012,1.07338771,
TC 2012,1.07338771,
GB 2012,1.07338771,
VG 2012,1.07338771,
PT 2011,1.07344674,
CY 2022,1.073529927,
GA 2007,1.073694852,
JO 2021,1.073736313,
TM 2019,1.073793181,
IL 2022,1.073881273,
RO 2021,1.073894282,
AI 2023,1.074130902,
BM 2023,1.074130902,
IO 2023,1.074130902,
KY 2023,1.074130902,
FK 2023,1.074130902,
GI 2023,1.074130902,
GG 2023,1.074130902,
IM 2023,1.074130902,
JE 2023,1.074130902,
MS 2023,1.074130902,
PN 2023,1.074130902,
SH 2023,1.074130902,
GS 2023,1.074130902,
TC 2023,1.074130902,
GB 2023,1.074130902,
VG 2023,1.074130902,
DM 2022,1.074148629,
GM 2022,1.074229726,
SV 2022,1.074246507,
CN 2022,1.074267484,
TD 2021,1.074364873,
HT 2024,1.074387873,
NA 2022,1.074884848,
PL 2007,1.0749103,
ZA 2022,1.075050431,
TZ 2022,1.075051731,
VA 2013,1.0751313,
IT 2013,1.0751313,
AM 2014,1.075351794,
DE 2022,1.075397655,
EU Institutions 2014,1.07547794,
BF 2022,1.075522241,
JP 2004,1.07570063,
TT 2022,1.075723646,
VA 2009,1.07579388,
IT 2009,1.07579388,
BH 2023,1.076400006,
CY 2010,1.076645646,
MK 2022,1.07671128,
DJ 2021,1.077059658,
PE 2024,1.077210491,
IS 2023,1.077373148,
PA 2022,1.077491806,
AG 2022,1.077718267,
MW 2002,1.077850587,
PL 2021,1.077889066,
GA 2024,1.077918713,
AR 2016,1.078154096,
NI 2012,1.078266737,
SC 2023,1.07831683,
KM 2011,1.078345283,
SN 2023,1.078494558,
LS 2023,1.078508421,
LI 2013,1.07868146,
CH 2013,1.07868146,
IR 2009,1.078781752,
AO 2015,1.07890834,
MH 2024,1.079178596,
BR 2021,1.079193801,
AI 2013,1.07919959,
BM 2013,1.07919959,
IO 2013,1.07919959,
KY 2013,1.07919959,
FK 2013,1.07919959,
GI 2013,1.07919959,
GG 2013,1.07919959,
IM 2013,1.07919959,
JE 2013,1.07919959,
MS 2013,1.07919959,
PN 2013,1.07919959,
SH 2013,1.07919959,
GS 2013,1.07919959,
TC 2013,1.07919959,
GB 2013,1.07919959,
VG 2013,1.07919959,
KM 2014,1.079273896,
IN 2022,1.079405121,
MX 2007,1.079421253,
CR 2023,1.079488092,
AD 2023,1.079957666,
FR 2023,1.079957666,
GF 2023,1.079957666,
PF 2023,1.079957666,
TF 2023,1.079957666,
GP 2023,1.079957666,
MQ 2023,1.079957666,
YT 2023,1.079957666,
MC 2023,1.079957666,
NC 2023,1.079957666,
RE 2023,1.079957666,
BL 2023,1.079957666,
MF 2023,1.079957666,
PM 2023,1.079957666,
WF 2023,1.079957666,
ST 2020,1.079977343,
AI 2015,1.08012803,
BM 2015,1.08012803,
IO 2015,1.08012803,
KY 2015,1.08012803,
FK 2015,1.08012803,
GI 2015,1.08012803,
GG 2015,1.08012803,
IM 2015,1.08012803,
JE 2015,1.08012803,
MS 2015,1.08012803,
PN 2015,1.08012803,
SH 2015,1.08012803,
GS 2015,1.08012803,
TC 2015,1.08012803,
GB 2015,1.08012803,
VG 2015,1.08012803,
ML 2022,1.080437529,
PE 2013,1.080441055,
PL 2010,1.0805054,
BJ 2023,1.080531711,
BS 2022,1.080582796,
MO 2021,1.080636881,
BQ 2009,1.08070736,
NL 2009,1.08070736,
SC 2005,1.080780914,
TN 2016,1.081053244,
TT 2013,1.081363883,
SZ 2013,1.081377315,
BB 2022,1.081398749,
AF 2007,1.081613429,
BD 2022,1.081616273,
RS 2021,1.081744246,
UY 2023,1.082192791,
AS 2022,1.082578678,
AQ 2022,1.082578678,
GU 2022,1.082578678,
MP 2022,1.082578678,
UM 2022,1.082578678,
US 2022,1.082578678,
VI 2022,1.082578678,
HR 2011,1.08261399,
VA 2024,1.082712326,
IT 2024,1.082712326,
LC 2022,1.082833442,
LB 2022,1.083087998,
SO 2022,1.083128127,
AR 2022,1.08314378,
JP 2008,1.08326199,
CW 2013,1.08333918,
DK 2013,1.08333918,
FO 2013,1.08333918,
GL 2013,1.08333918,
SX 2013,1.08333918,
DZ 2022,1.083355769,
QA 2010,1.083551627,
BE 2023,1.083924084,
MG 2023,1.084113799,
MD 2022,1.084127505,
TV 2020,1.084206889,
VA 2014,1.08423208,
IT 2014,1.08423208,
MT 2022,1.084330012,
PW 2022,1.084365177,
LI 2022,1.084549395,
CH 2022,1.084549395,
MA 2023,1.084613087,
EH 2023,1.084613087,
CK 2021,1.084812747,
NZ 2021,1.084812747,
NU 2021,1.084812747,
TK 2021,1.084812747,
ES 2023,1.084874213,
ES 2010,1.0851158,
SI 2023,1.085165437,
SG 2022,1.085219962,
YE 2014,1.085234128,
CI 2024,1.085279335,
LR 2024,1.085281391,
SZ 2022,1.085444263,
LI 2014,1.08549625,
CH 2014,1.08549625,
VC 2022,1.085563769,
NR 2024,1.085675058,
Total DAC 2022,1.085709676,
BY 2022,1.085767192,
KH 2022,1.085960387,
PT 2023,1.085971419,
GD 2022,1.08597757,
ET 2021,1.086309151,
NE 2012,1.0863509,
CK 2013,1.08635185,
NZ 2013,1.08635185,
NU 2013,1.08635185,
TK 2013,1.08635185,
BQ 2023,1.086383097,
NL 2023,1.086383097,
NG 2009,1.086399688,
AD 2013,1.08652692,
FR 2013,1.08652692,
GF 2013,1.08652692,
PF 2013,1.08652692,
TF 2013,1.08652692,
GP 2013,1.08652692,
MQ 2013,1.08652692,
YT 2013,1.08652692,
MC 2013,1.08652692,
NC 2013,1.08652692,
RE 2013,1.08652692,
BL 2013,1.08652692,
MF 2013,1.08652692,
PM 2013,1.08652692,
WF 2013,1.08652692,
NA 2010,1.086543472,
SK 2022,1.08655431,
LT 2022,1.086556029,
GM 2023,1.086711411,
WS 2023,1.086842648,
BF 2012,1.086868751,
PY 2023,1.086925443,
LV 2022,1.086967331,
ME 2023,1.087044153,
SI 2011,1.08707079,
MY 2022,1.087246216,
ES 2014,1.0874196,
TZ 2013,1.087445895,
BA 2023,1.087490921,
CZ 2023,1.087585452,
HR 2023,1.088108353,
NI 2014,1.088486998,
DO 2024,1.088590673,
SI 2009,1.08873607,
HK 2022,1.088764421,
KG 2014,1.088902587,
TN 1999,1.089073174,
CD 2019,1.089082754,
EU Institutions 2011,1.08911059,
AX 2023,1.089160078,
FI 2023,1.089160078,
AM 2011,1.089197726,
AM 2012,1.089252037,
UG 2012,1.089316571,
LA 2022,1.0893603,
IE 2023,1.089368793,
JP 2013,1.08940421,
AU 2024,1.089436985,
CX 2024,1.089436985,
CC 2024,1.089436985,
HM 2024,1.089436985,
NF 2024,1.089436985,
UG 2021,1.089517434,
PH 2022,1.089636457,
TO 2013,1.089669529,
JP 2020,1.089692104,
CM 2024,1.089728636,
QA 2024,1.089837006,
CI 2013,1.090015494,
KN 2023,1.09031715,
KG 2024,1.0905007,
SE 2022,1.090523225,
LU 2023,1.090529199,
ES 2013,1.09057749,
SI 2008,1.09060411,
PG 2015,1.090718622,
GR 2024,1.090746111,
KE 2020,1.090973115,
BZ 2024,1.091074947,
BZ 2023,1.091092187,
RW 2013,1.091094463,
GH 2024,1.09109861,
VU 2023,1.091360587,
TH 2022,1.09140621,
BQ 2011,1.09143436,
NL 2011,1.09143436,
GM 2010,1.091522401,
MU 2023,1.091600311,
SR 2020,1.091657487,
HU 2011,1.09166168,
CW 2008,1.09173652,
DK 2008,1.09173652,
FO 2008,1.09173652,
GL 2008,1.09173652,
SX 2008,1.09173652,
JP 1999,1.09177931,
UY 2013,1.09195757,
AD 2014,1.0920767,
FR 2014,1.0920767,
GF 2014,1.0920767,
PF 2014,1.0920767,
TF 2014,1.0920767,
GP 2014,1.0920767,
MQ 2014,1.0920767,
YT 2014,1.0920767,
MC 2014,1.0920767,
NC 2014,1.0920767,
RE 2014,1.0920767,
BL 2014,1.0920767,
MF 2014,1.0920767,
PM 2014,1.0920767,
WF 2014,1.0920767,
MZ 2022,1.092203719,
PL 2013,1.09233568,
MA 2009,1.092373867,
EH 2009,1.092373867,
BF 2013,1.092409852,
GT 2022,1.092625366,
TV 2013,1.09266952,
SM 2024,1.092751611,
VN 2023,1.092770212,
MY 2010,1.092967333,
MX 2023,1.092977947,
GN 2023,1.093188627,
AU 2010,1.09325971,
CX 2010,1.09325971,
CC 2010,1.09325971,
HM 2010,1.09325971,
NF 2010,1.09325971,
SC 2024,1.093419157,
WS 2015,1.093501974,
ES 2007,1.09353049,
BO 2021,1.093541559,
NE 2014,1.093759026,
IE 2007,1.09382899,
GM 2009,1.094005165,
NE 2023,1.094099511,
LY 2020,1.094154634,
CZ 2011,1.09415897,
CW 2014,1.09421323,
DK 2014,1.09421323,
FO 2014,1.09421323,
GL 2014,1.09421323,
SX 2014,1.09421323,
AW 2023,1.094284669,
AL 2021,1.094336889,
SV 2023,1.094494274,
SN 2008,1.094540216,
KR 2023,1.094670171,
AR 2013,1.094822027,
BH 2024,1.094969448,
AF 2015,1.095026761,
KZ 2015,1.095062523,
CM 2014,1.0952474,
TZ 2023,1.095325951,
BY 2011,1.095387241,
OM 2011,1.095537348,
EU Institutions 2023,1.095568017,
DM 2023,1.095586324,
AD 2009,1.09570562,
FR 2009,1.09570562,
GF 2009,1.09570562,
PF 2009,1.09570562,
TF 2009,1.09570562,
GP 2009,1.09570562,
MQ 2009,1.09570562,
YT 2009,1.09570562,
MC 2009,1.09570562,
NC 2009,1.09570562,
RE 2009,1.09570562,
BL 2009,1.09570562,
MF 2009,1.09570562,
PM 2009,1.09570562,
WF 2009,1.09570562,
RW 2014,1.095868938,
VA 2008,1.09590841,
IT 2008,1.09590841,
KI 2024,1.095939886,
VA 2011,1.09621465,
IT 2011,1.09621465,
KM 2013,1.096254405,
NG 2019,1.096393968,
SK 2014,1.09642414,
SC 2006,1.096468995,
ID 2021,1.096724065,
CV 2023,1.096968827,
ZW 2022,1.097041005,
AT 2023,1.097144274,
CW 2023,1.097212336,
DK 2023,1.097212336,
FO 2023,1.097212336,
GL 2023,1.097212336,
SX 2023,1.097212336,
PT 2008,1.09733256,
MV 2022,1.097844471,
SM 2008,1.097976179,
PE 2012,1.098173019,
SN 2024,1.098327175,
CF 2022,1.098453491,
JM 2022,1.098570974,
AF 2024,1.098636669,
AG 2023,1.099000325,
PA 2023,1.099111468,
CW 2011,1.09913932,
DK 2011,1.09913932,
FO 2011,1.09913932,
GL 2011,1.09913932,
SX 2011,1.09913932,
TW 2022,1.099162444,
SK 2013,1.09924623,
UG 2010,1.099353108,
IN 2023,1.099416312,
PL 2014,1.09963711,
GE 2021,1.099658246,
GM 2024,1.099842801,
ET 2022,1.100185855,
BA 2008,1.100404419,
AI 2024,1.100487092,
BM 2024,1.100487092,
IO 2024,1.100487092,
KY 2024,1.100487092,
FK 2024,1.100487092,
GI 2024,1.100487092,
GG 2024,1.100487092,
IM 2024,1.100487092,
JE 2024,1.100487092,
MS 2024,1.100487092,
PN 2024,1.100487092,
SH 2024,1.100487092,
GS 2024,1.100487092,
TC 2024,1.100487092,
GB 2024,1.100487092,
VG 2024,1.100487092,
JO 2022,1.100595864,
EU Institutions 2008,1.10061538,
ZA 2023,1.10065098,
NA 2023,1.100811619,
MN 2014,1.101380744,
IL 2023,1.101441906,
NP 2022,1.101452319,
MA 2011,1.101454155,
EH 2011,1.101454155,
CN 2023,1.101483154,
CV 2007,1.101594902,
BF 2023,1.101668766,
BJ 2024,1.101804705,
CZ 2008,1.10184135,
GQ 2023,1.102322657,
FJ 2022,1.10265477,
CR 2024,1.102947192,
BW 2012,1.103104574,
SA 2012,1.103132311,
AR 2011,1.103152742,
BD 2023,1.103248139,
AI 2006,1.10325289,
BM 2006,1.10325289,
IO 2006,1.10325289,
KY 2006,1.10325289,
FK 2006,1.10325289,
GI 2006,1.10325289,
GG 2006,1.10325289,
IM 2006,1.10325289,
JE 2006,1.10325289,
MS 2006,1.10325289,
PN 2006,1.10325289,
SH 2006,1.10325289,
GS 2006,1.10325289,
TC 2006,1.10325289,
GB 2006,1.10325289,
VG 2006,1.10325289,
CV 2011,1.103394556,
KI 2014,1.103673392,
DJ 2022,1.103886843,
PH 2014,1.103992458,
KM 2024,1.104200531,
BR 2022,1.104287169,
LB 2023,1.104397569,
AZ 2015,1.104445205,
MD 2023,1.104502637,
NI 2017,1.10467154,
PY 2024,1.104698626,
LC 2023,1.104747913,
AE 2014,1.104922237,
BS 2023,1.105009143,
AS 2023,1.105013908,
AQ 2023,1.105013908,
GU 2023,1.105013908,
MP 2023,1.105013908,
UM 2023,1.105013908,
US 2023,1.105013908,
VI 2023,1.105013908,
KZ 2008,1.10513728,
MK 2023,1.105237868,
SO 2023,1.105258626,
DE 2023,1.1053323,
KH 2023,1.105421755,
PW 2023,1.105506088,
BY 2012,1.105579441,
LS 2024,1.106275305,
GW 2022,1.106334651,
WS 2024,1.10635024,
IS 2024,1.106590862,
ER 2019,1.106642723,
SA 2011,1.106679825,
BB 2023,1.106686462,
MX 2010,1.106875974,
CA 2022,1.107280544,
MA 2024,1.107320443,
EH 2024,1.107320443,
VC 2023,1.10735954,
PY 2011,1.107586288,
UY 2024,1.107698396,
AD 2024,1.107811709,
FR 2024,1.107811709,
GF 2024,1.107811709,
PF 2024,1.107811709,
TF 2024,1.107811709,
GP 2024,1.107811709,
MQ 2024,1.107811709,
YT 2024,1.107811709,
MC 2024,1.107811709,
NC 2024,1.107811709,
RE 2024,1.107811709,
BL 2024,1.107811709,
MF 2024,1.107811709,
PM 2024,1.107811709,
WF 2024,1.107811709,
TO 2014,1.107860127,
PH 2012,1.108145806,
CY 2023,1.108149434,
BI 2021,1.108182017,
TT 2023,1.108434503,
SE 2008,1.10855759,
NI 2016,1.108561709,
IQ 2024,1.108714475,
SK 2009,1.10872722,
MN 2022,1.108886973,
GD 2023,1.108906378,
ML 2023,1.109200277,
IR 2014,1.10992072,
HU 2021,1.110448533,
HR 2024,1.110455404,
EE 2022,1.11048058,
BG 2022,1.110495182,
TD 2007,1.110629376,
BR 2017,1.110677946,
LA 2023,1.110751122,
BE 2024,1.110888234,
HK 2023,1.111036931,
TG 2022,1.111293644,
ID 2010,1.111449279,
KN 2024,1.111597519,
SB 2021,1.111599689,
PT 2024,1.111619655,
MU 2024,1.111713154,
SG 2023,1.112054272,
TD 2022,1.11223772,
MX 2008,1.112672255,
SI 2024,1.112709191,
MT 2023,1.112887007,
SZ 2023,1.112989462,
BF 2011,1.113020149,
MG 2024,1.113135055,
RO 2022,1.113459001,
SK 2023,1.113462649,
ES 2024,1.113526505,
TZ 2014,1.113894835,
CZ 2024,1.114006305,
Total DAC 2023,1.114397999,
TH 2023,1.114409729,
SV 2024,1.114647367,
CA 2010,1.11470787,
BY 2023,1.114908262,
GN 2024,1.114995477,
LV 2023,1.115299961,
NI 2015,1.115408017,
MW 2007,1.115450457,
KZ 2023,1.115707161,
TN 2003,1.115784293,
VN 2024,1.115875015,
RW 2011,1.116012786,
TZ 2024,1.116022037,
MO 2022,1.116023086,
MY 2023,1.116028706,
LI 2023,1.116112937,
CH 2023,1.116112937,
ID 2022,1.116126462,
AD 2011,1.11615777,
FR 2011,1.11615777,
GF 2011,1.11615777,
PF 2011,1.11615777,
TF 2011,1.11615777,
GP 2011,1.11615777,
MQ 2011,1.11615777,
YT 2011,1.11615777,
MC 2011,1.11615777,
NC 2011,1.11615777,
RE 2011,1.11615777,
BL 2011,1.11615777,
MF 2011,1.11615777,
PM 2011,1.11615777,
WF 2011,1.11615777,
GR 2007,1.11617427,
ME 2024,1.116387253,
UG 2013,1.116468885,
BQ 2024,1.116491677,
NL 2024,1.116491677,
UA 2020,1.116573283,
BQ 2008,1.116927,
NL 2008,1.116927,
MX 2024,1.117072139,
DM 2024,1.117125764,
ET 2023,1.117151632,
BA 2024,1.117276491,
MZ 2023,1.117694523,
BW 2011,1.117752503,
LT 2023,1.117815266,
TD 2009,1.117855453,
LU 2024,1.118088734,
GR 2014,1.11834104,
ER 2020,1.118371051,
AX 2024,1.118504104,
FI 2024,1.118504104,
TV 2021,1.118562051,
AW 2024,1.118624053,
IE 2024,1.118710683,
VU 2024,1.119045107,
KE 2021,1.119286999,
DZ 2023,1.119534296,
SK 2008,1.11973866,
IN 2024,1.120707636,
PA 2024,1.121083478,
AG 2024,1.121138871,
AR 2023,1.121606091,
BJ 2014,1.121613288,
BY 2010,1.12167606,
RU 2008,1.121697486,
MZ 2002,1.122236927,
PH 2023,1.122321368,
NE 2024,1.122740415,
RS 2022,1.123080501,
AE 2013,1.123241648,
ID 2013,1.123261668,
CK 2022,1.123328239,
NZ 2022,1.123328239,
NU 2022,1.123328239,
TK 2022,1.123328239,
AR 2024,1.123539031,
MV 2023,1.123571291,
KR 2024,1.123904051,
CK 2014,1.12421006,
NZ 2014,1.12421006,
NU 2014,1.12421006,
TK 2014,1.12421006,
GT 2023,1.124794098,
NA 2012,1.124881243,
BD 2024,1.125312921,
UZ 1999,1.125832576,
KH 2024,1.126183616,
AT 2024,1.126391137,
JM 2023,1.126415614,
SL 2014,1.126437623,
PG 2011,1.12643971,
MD 2024,1.126503127,
CA 2014,1.12652685,
LS 2012,1.12668093,
CV 2024,1.126719744,
LB 2024,1.126721982,
LC 2024,1.126798239,
AE 2012,1.126933035,
NA 2011,1.127056736,
EU Institutions 2024,1.127305721,
BV 2010,1.12731445,
NO 2010,1.12731445,
SJ 2010,1.12731445,
SO 2024,1.127807711,
AE 2011,1.128068823,
JO 2023,1.128096738,
AS 2024,1.128141519,
AQ 2024,1.128141519,
GU 2024,1.128141519,
MP 2024,1.128141519,
UM 2024,1.128141519,
US 2024,1.128141519,
VI 2024,1.128141519,
PW 2024,1.128370437,
LI 2011,1.12857986,
CH 2011,1.12857986,
CN 2024,1.128585928,
BS 2024,1.128690358,
TM 2010,1.128805905,
NA 2024,1.128844411,
PH 2013,1.129030206,
ZA 2024,1.129093861,
GE 2022,1.129475098,
CD 2020,1.129561565,
VC 2024,1.129585996,
UG 2015,1.129789605,
IL 2024,1.12980399,
TN 2015,1.129841143,
BR 2023,1.130110198,
CV 2008,1.130483874,
CY 2011,1.13056254,
CF 2023,1.13071257,
CI 2014,1.130778101,
BF 2024,1.131000839,
SK 2011,1.13103001,
DJ 2023,1.131354348,
TH 2024,1.131544049,
GD 2024,1.132005556,
LA 2024,1.132372337,
BB 2024,1.132511328,
ET 2024,1.132697343,
BJ 2013,1.132941075,
CD 2023,1.133112602,
HR 2008,1.133243441,
GR 2012,1.13356415,
BY 2024,1.133714225,
SE 2023,1.133908887,
CD 2021,1.133923164,
ML 2024,1.134025164,
AD 2008,1.13407498,
FR 2008,1.13407498,
GF 2008,1.13407498,
PF 2008,1.13407498,
TF 2008,1.13407498,
GP 2008,1.13407498,
MQ 2008,1.13407498,
YT 2008,1.13407498,
MC 2008,1.13407498,
NC 2008,1.13407498,
RE 2008,1.13407498,
BL 2008,1.13407498,
MF 2008,1.13407498,
PM 2008,1.13407498,
WF 2008,1.13407498,
HK 2024,1.13433442,
HU 2022,1.134372447,
CD 2024,1.135020427,
CD 2022,1.135023787,
PL 2011,1.13512702,
CW 2024,1.13543797,
DK 2024,1.13543797,
FO 2024,1.13543797,
GL 2024,1.13543797,
SX 2024,1.13543797,
EG 2023,1.135600718,
MR 2010,1.135712717,
ID 2023,1.135882194,
PL 2022,1.136006012,
TD 2023,1.136086866,
UZ 2019,1.136155536,
AU 2014,1.13690486,
CX 2014,1.13690486,
CC 2014,1.13690486,
HM 2014,1.13690486,
NF 2014,1.13690486,
MK 2024,1.13714149,
UG 2022,1.137269711,
JP 2000,1.1375974,
FJ 2023,1.137965624,
EG 2019,1.138019145,
DE 2024,1.138688663,
EG 2010,1.138705337,
ES 2011,1.13890627,
ES 2009,1.13912678,
GQ 2024,1.139521375,
TT 2008,1.139862092,
SG 2024,1.139933595,
ZW 2023,1.139971248,
IR 2019,1.140072662,
SZ 2024,1.140994853,
GR 2013,1.14107827,
CG 2009,1.141134047,
TW 2023,1.141245469,
BO 2022,1.141745445,
MZ 2024,1.141768842,
MZ 2003,1.142016047,
KW 2008,1.142230502,
UG 2023,1.142263127,
AL 2022,1.14299009,
GW 2023,1.143335989,
LS 2010,1.143508614,
SK 2024,1.143568578,
EG 2024,1.143597357,
MT 2024,1.143923694,
TT 2024,1.144040273,
AI 2008,1.1447401,
BM 2008,1.1447401,
IO 2008,1.1447401,
KY 2008,1.1447401,
FK 2008,1.1447401,
GI 2008,1.1447401,
GG 2008,1.1447401,
IM 2008,1.1447401,
JE 2008,1.1447401,
MS 2008,1.1447401,
PN 2008,1.1447401,
SH 2008,1.1447401,
GS 2008,1.1447401,
TC 2008,1.1447401,
GB 2008,1.1447401,
VG 2008,1.1447401,
NP 2023,1.144993218,
Total DAC 2024,1.145019628,
CY 2024,1.14503873,
JP 2021,1.145415747,
HU 2008,1.14583454,
MV 2024,1.146169838,
BG 2023,1.146368756,
MR 2014,1.146454528,
KW 2014,1.146515455,
EE 2023,1.146792397,
CA 2023,1.146997331,
LV 2024,1.14707224,
TM 2020,1.147695001,
KE 2022,1.147753994,
MN 2023,1.147806862,
LI 2024,1.149069464,
CH 2024,1.149069464,
MY 2024,1.149258296,
TG 2023,1.149462365,
IE 2008,1.14957759,
TR 2004,1.149733939,
EG 2022,1.151001189,
AL 2008,1.151902587,
RO 2023,1.15192739,
MA 2008,1.152219798,
EH 2008,1.152219798,
TO 2012,1.152235933,
MO 2023,1.152600204,
SR 2021,1.152961711,
AO 2017,1.153124427,
LT 2024,1.153204693,
MX 2012,1.153371004,
SE 2012,1.1534535,
RO 2008,1.153963528,
ZM 2010,1.154053263,
SB 2022,1.1548954,
JM 2024,1.155029211,
SR 2008,1.155032289,
RW 2012,1.155354217,
ID 2024,1.15597989,
PH 2024,1.155992639,
AZ 2009,1.156139303,
JO 2024,1.15630677,
BR 2024,1.15651644,
AI 2014,1.15716012,
BM 2014,1.15716012,
IO 2014,1.15716012,
KY 2014,1.15716012,
FK 2014,1.15716012,
GI 2014,1.15716012,
GG 2014,1.15716012,
IM 2014,1.15716012,
JE 2014,1.15716012,
MS 2014,1.15716012,
PN 2014,1.15716012,
SH 2014,1.15716012,
GS 2014,1.15716012,
TC 2014,1.15716012,
GB 2014,1.15716012,
VG 2014,1.15716012,
AF 2014,1.157507959,
CK 2023,1.15799512,
NZ 2023,1.15799512,
NU 2023,1.15799512,
TK 2023,1.15799512,
GE 2023,1.15817094,
OM 2014,1.158560892,
NR 2009,1.158592697,
DJ 2024,1.159860924,
MY 2014,1.160013926,
MY 2013,1.161348481,
GE 2014,1.161421797,
RS 2023,1.16165875,
HU 2023,1.163197014,
IR 1999,1.163617594,
IR 2020,1.16376318,
UA 2008,1.164091664,
